state,county,2016,2017,2018,2019,2020,2021
  Kentucky,Laurel County,178.15,50929.36,192.33,113646.0,117935.0,119987.0
  Kentucky,Lawrence County,178.15,43928.44,192.33,87005.0,83607.0,85062.0
  Kentucky,Lee County,178.15,36550.28,192.33,68716.0,66338.0,67493.0
  Kentucky,Leslie County,178.15,24594.54,192.33,65545.0,67497.0,68671.0
  Kentucky,Letcher County,178.15,30410.96,192.33,61845.0,61705.0,62779.0
  Kentucky,Lewis County,178.15,36227.37,192.33,71254.0,68971.0,70171.0
  Kentucky,Lincoln County,178.15,50498.82,192.33,106246.0,112038.0,113987.0
  Kentucky,Livingston County,178.15,46890.47,192.33,110898.0,107826.0,109702.0
  Kentucky,Logan County,178.15,51037.51,192.33,115126.0,116882.0,118915.0
  Kentucky,Lyon County,178.15,76025.86,192.33,141767.0,148998.0,151590.0
  Kentucky,McCracken County,178.15,74951.53,192.33,156356.0,148787.0,151376.0
  Kentucky,McCreary County,178.15,33642.07,192.33,68082.0,73393.0,74670.0
  Kentucky,Madison County,178.15,78201.94,192.33,171051.0,185747.0,188979.0
  Kentucky,Magoffin County,178.15,28687.76,192.33,76434.0,70340.0,71563.0
  Kentucky,Marion County,178.15,52975.97,192.33,108995.0,110985.0,112916.0
  Kentucky,Marshall County,178.15,60192.68,192.33,130032.0,138047.0,140449.0
  Kentucky,Martin County,178.15,36819.37,192.33,71359.0,88767.0,90311.0
  Kentucky,Mason County,178.15,54537.71,192.33,126332.0,139837.0,142270.0
  Kentucky,Menifee County,178.15,42151.43,192.33,83094.0,80870.0,82277.0
  Kentucky,Mercer County,178.15,72040.78,192.33,152445.0,155105.0,157804.0
  Kentucky,Metcalfe County,178.15,44574.76,192.33,82777.0,81291.0,82705.0
  Kentucky,Monroe County,178.15,38112.02,192.33,78865.0,84766.0,86240.0
  Kentucky,Montgomery County,178.15,61485.33,192.33,123901.0,122884.0,125022.0
  Kentucky,Morgan County,178.15,40751.14,192.33,79288.0,76974.0,78313.0
  Kentucky,Muhlenberg County,178.15,41989.46,192.33,90600.0,98876.0,100596.0
  Kentucky,Nicholas County,178.15,45274.91,192.33,89437.0,90136.0,91704.0
  Kentucky,Ohio County,178.15,45167.27,192.33,96520.0,97402.0,99096.0
  Kentucky,Owen County,178.15,52868.34,192.33,105083.0,122252.0,124379.0
  Kentucky,Owsley County,178.15,37681.48,192.33,76011.0,73920.0,75206.0
  Kentucky,Perry County,178.15,38435.44,192.33,78019.0,79395.0,80777.0
  Kentucky,Pike County,178.15,38569.48,192.33,82882.0,82765.0,84205.0
  Kentucky,Powell County,178.15,41343.65,192.33,84151.0,94558.0,96204.0
  Kentucky,Pulaski County,178.15,57607.38,192.33,116818.0,122357.0,124486.0
  Kentucky,Robertson County,178.15,56099.45,192.33,105823.0,120778.0,122879.0
  Kentucky,Rockcastle County,178.15,39889.54,192.33,85420.0,86240.0,87740.0
  Kentucky,Rowan County,178.15,62185.47,192.33,132992.0,130781.0,133057.0
  Kentucky,Russell County,178.15,47482.97,192.33,90600.0,100034.0,101774.0
  Kentucky,Simpson County,178.15,62993.25,192.33,139124.0,142364.0,144841.0
  Kentucky,Taylor County,178.15,50552.64,192.33,123901.0,126569.0,128771.0
  Kentucky,Todd County,178.15,47105.74,192.33,108783.0,111933.0,113880.0
  Kentucky,Union County,178.15,45382.54,192.33,91446.0,96980.0,98668.0
  Kentucky,Washington County,178.15,52922.16,192.33,120201.0,135099.0,137449.0
  Kentucky,Wayne County,178.15,43335.93,192.33,85843.0,93505.0,95132.0
  Kentucky,Whitley County,178.15,42043.28,192.33,92714.0,97402.0,99096.0
  Kentucky,Wolfe County,178.15,28471.98,192.33,67236.0,67813.0,68992.0
  Kentucky,Hardin County,178.0,78755.51,194.55,171810.0,167715.0,169719.0
  Kentucky,Larue County,178.0,60341.76,194.55,113589.0,122553.0,124017.0
  Kentucky,Henderson County,172.18,57404.26,183.37,131127.0,136155.0,139337.0
  Kentucky,Webster County,172.18,40616.53,183.37,83810.0,80166.0,82039.0
  Kentucky,Edmonson County,168.25,51406.74,187.55,95241.0,90209.0,91620.0
  Kentucky,Warren County,168.25,79572.48,187.55,189119.0,199949.0,203075.0
  Kentucky,Bullitt County,182.65,81555.17,203.24,180860.0,200803.0,203227.0
  Kentucky,Henry County,182.65,71105.69,203.24,134395.0,136809.0,138461.0
  Kentucky,Jefferson County,182.65,86259.39,203.24,190133.0,197401.0,199785.0
  Kentucky,Meade County,182.65,73916.02,203.24,157003.0,163172.0,165142.0
  Kentucky,Nelson County,182.65,78306.42,203.24,155752.0,164448.0,166433.0
  Kentucky,Oldham County,182.65,144986.06,203.24,316922.0,319541.0,323399.0
  Kentucky,Shelby County,182.65,102952.5,203.24,195029.0,209732.0,212264.0
  Kentucky,Spencer County,182.65,103655.22,203.24,209719.0,226740.0,229478.0
  Kentucky,Trimble County,182.65,65661.74,203.24,123039.0,131813.0,133405.0
  Kentucky,Boone County,156.89,101678.89,175.25,205484.0,201713.0,205889.0
  Kentucky,Bracken County,156.89,54947.77,175.25,107045.0,109919.0,112194.0
  Kentucky,Campbell County,156.89,89861.6,175.25,186279.0,189879.0,193810.0
  Kentucky,Gallatin County,156.89,61649.14,175.25,117434.0,136572.0,139400.0
  Kentucky,Grant County,156.89,71614.56,175.25,135380.0,138811.0,141685.0
  Kentucky,Kenton County,156.89,81052.88,175.25,170327.0,188387.0,192287.0
  Kentucky,Pendleton County,156.89,60102.71,175.25,110088.0,124099.0,126668.0
  Kentucky,Bourbon County,185.39,80719.72,207.21,149407.0,153757.0,157076.0
  Kentucky,Clark County,185.39,82509.75,207.21,148986.0,152394.0,155685.0
  Kentucky,Fayette County,185.39,94594.39,207.21,203383.0,221569.0,226353.0
  Kentucky,Jessamine County,185.39,92732.47,207.21,176868.0,180379.0,184273.0
  Kentucky,Scott County,185.39,95158.01,207.21,187706.0,198616.0,202904.0
  Kentucky,Woodford County,185.39,104802.95,207.21,206960.0,212765.0,217359.0
  Kentucky,Daviess County,171.07,62639.93,187.27,150815.0,151272.0,156166.0
  Kentucky,Hancock County,171.07,58516.28,187.27,116736.0,119213.0,123070.0
  Kentucky,McLean County,171.07,51507.09,187.27,104248.0,111145.0,114741.0
  Kentucky,Christian County,180.7,55294.2,201.2,128430.0,139442.0,143391.0
  Kentucky,Trigg County,180.7,61322.07,201.2,130316.0,139982.0,143947.0
  Louisiana,Acadia Parish,218.9,50601.08,226.5,112605.0,120906.0,122854.0
  Louisiana,Allen Parish,218.9,45108.27,226.5,97236.0,99901.0,101511.0
  Louisiana,Assumption Parish,218.9,59645.26,226.5,118251.0,121520.0,123479.0
  Louisiana,Avoyelles Parish,218.9,49768.74,226.5,101836.0,106766.0,108487.0
  Louisiana,Beauregard Parish,218.9,57869.57,226.5,121910.0,130640.0,132745.0
  Louisiana,Bienville Parish,218.9,38727.36,226.5,75593.0,77769.0,79022.0
  Louisiana,Caldwell Parish,218.9,35842.06,226.5,77475.0,79203.0,80480.0
  Louisiana,Catahoula Parish,218.9,39559.7,226.5,85839.0,91192.0,92661.0
  Louisiana,Claiborne Parish,218.9,41002.35,226.5,80298.0,80023.0,81313.0
  Louisiana,Concordia Parish,218.9,43055.31,226.5,87826.0,82585.0,83916.0
  Louisiana,East Carroll Parish,218.9,27463.96,226.5,79043.0,78691.0,79959.0
  Louisiana,Evangeline Parish,218.9,46661.42,226.5,96399.0,98979.0,100574.0
  Louisiana,Franklin Parish,218.9,44109.16,226.5,89917.0,90167.0,91620.0
  Louisiana,Iberia Parish,218.9,50530.99,226.5,134771.0,118447.0,120356.0
  Louisiana,Jackson Parish,218.9,42944.3,226.5,91171.0,91704.0,93182.0
  Louisiana,Jefferson Davis Parish,218.9,51100.38,226.5,116683.0,116807.0,118690.0
  Louisiana,LaSalle Parish,218.9,39115.65,226.5,83644.0,95290.0,96826.0
  Louisiana,Lincoln Parish,218.9,70076.33,226.5,157459.0,158304.0,160856.0
  Louisiana,Madison Parish,218.9,34344.17,226.5,68483.0,80023.0,81313.0
  Louisiana,Morehouse Parish,218.9,44830.48,226.5,95040.0,93343.0,94848.0
  Louisiana,Natchitoches Parish,218.9,56648.95,226.5,128184.0,140783.0,143052.0
  Louisiana,Red River Parish,218.9,46162.12,226.5,84480.0,80638.0,81938.0
  Louisiana,Richland Parish,218.9,45884.84,226.5,91171.0,94163.0,95681.0
  Louisiana,Sabine Parish,218.9,44442.2,226.5,96504.0,96622.0,98179.0
  Louisiana,St. James Parish,218.9,71796.25,226.5,159445.0,162403.0,165020.0
  Louisiana,St. Landry Parish,218.9,47162.25,226.5,135084.0,115475.0,117336.0
  Louisiana,St. Mary Parish,218.9,51655.44,226.5,111037.0,109532.0,111298.0
  Louisiana,Tangipahoa Parish,218.9,72057.15,226.5,170215.0,184227.0,187197.0
  Louisiana,Tensas Parish,218.9,30182.48,226.5,71724.0,68035.0,69132.0
  Louisiana,Vermilion Parish,218.9,54540.74,226.5,119506.0,125209.0,127227.0
  Louisiana,Vernon Parish,218.9,54484.98,226.5,124315.0,122238.0,124208.0
  Louisiana,Washington Parish,218.9,44275.93,226.5,92531.0,103487.0,105155.0
  Louisiana,Webster Parish,218.9,45496.56,226.5,87094.0,83507.0,84853.0
  Louisiana,West Carroll Parish,218.9,37173.7,226.5,91067.0,92524.0,94015.0
  Louisiana,Winn Parish,218.9,40669.31,226.5,81866.0,79613.0,80896.0
  Louisiana,Ouachita Parish,201.4,69479.33,211.71,167253.0,152379.0,153527.0
  Louisiana,Union Parish,201.4,49812.69,211.71,101272.0,90797.0,91480.0
  Louisiana,Bossier Parish,190.78,87033.77,194.14,167030.0,178712.0,180980.0
  Louisiana,Caddo Parish,190.78,74702.77,194.14,149972.0,160892.0,162934.0
  Louisiana,De Soto Parish,190.78,52245.26,194.14,116063.0,121524.0,123066.0
  Louisiana,Lafayette Parish,215.84,89591.07,220.22,199447.0,199202.0,199800.0
  Louisiana,St. Martin Parish,215.84,55740.99,220.22,125234.0,129518.0,129906.0
  Louisiana,Lafourche Parish,239.96,77591.13,241.15,162638.0,164720.0,165157.0
  Louisiana,Terrebonne Parish,239.96,70219.61,241.15,158861.0,170599.0,171052.0
  Louisiana,Ascension Parish,208.07,99892.22,224.32,228667.0,232259.0,233825.0
  Louisiana,East Baton Rouge Parish,208.07,103430.72,224.32,206884.0,215280.0,216731.0
  Louisiana,East Feliciana Parish,208.07,72719.4,224.32,124089.0,143348.0,144315.0
  Louisiana,Iberville Parish,208.07,64492.51,224.32,148453.0,147876.0,148873.0
  Louisiana,Livingston Parish,208.07,86990.07,224.32,175604.0,186157.0,187413.0
  Louisiana,Pointe Coupee Parish,208.07,66263.6,224.32,135961.0,146744.0,147734.0
  Louisiana,St. Helena Parish,208.07,44896.48,224.32,89712.0,103009.0,103704.0
  Louisiana,West Baton Rouge Parish,208.07,92943.98,224.32,197593.0,205812.0,207200.0
  Louisiana,West Feliciana Parish,208.07,107626.68,224.32,211117.0,236170.0,237762.0
  Louisiana,Jefferson Parish,223.29,98269.6,235.44,202308.0,210822.0,213131.0
  Louisiana,Orleans Parish,223.29,117425.17,235.44,256074.0,255787.0,258589.0
  Louisiana,Plaquemines Parish,223.29,90352.45,235.44,182594.0,200712.0,202911.0
  Louisiana,St. Bernard Parish,223.29,75651.69,235.44,150123.0,159327.0,161072.0
  Louisiana,St. Charles Parish,223.29,107203.51,235.44,199567.0,212401.0,214728.0
  Louisiana,St. John the Baptist Parish,223.29,87272.85,235.44,160877.0,162065.0,163840.0
  Louisiana,St. Tammany Parish,223.29,110877.69,235.44,241209.0,244625.0,247304.0
  Louisiana,Grant Parish,204.96,45996.04,214.84,110767.0,106437.0,107217.0
  Louisiana,Rapides Parish,204.96,73731.67,214.84,161277.0,151523.0,152633.0
  Louisiana,Calcasieu Parish,212.03,76639.77,228.42,170703.0,165888.0,171250.0
  Louisiana,Cameron Parish,212.03,57758.71,228.42,119723.0,119276.0,123131.0
  Maine,Aroostook County,187.45,54107.44,197.13,105265.0,99639.0,103405.0
  Maine,Franklin County,187.45,68185.92,197.13,151093.0,148344.0,153951.0
  Maine,Hancock County,187.45,104279.3,197.13,230450.0,225699.0,234230.0
  Maine,Kennebec County,187.45,78832.08,197.13,170143.0,179647.0,186437.0
  Maine,Knox County,187.45,103596.29,197.13,225116.0,226442.0,235001.0
  Maine,Lincoln County,187.45,107326.35,197.13,232192.0,228564.0,237203.0
  Maine,Oxford County,187.45,71285.41,197.13,154795.0,152907.0,158686.0
  Maine,Piscataquis County,187.45,57730.67,197.13,123879.0,116192.0,120584.0
  Maine,Somerset County,187.45,56470.01,197.13,122355.0,122771.0,127411.0
  Maine,Waldo County,187.45,83001.32,197.13,175151.0,172962.0,179499.0
  Maine,Washington County,187.45,56259.81,197.13,120287.0,119269.0,123777.0
  Maine,Penobscot County,182.26,71744.16,193.19,156873.0,164128.0,169223.0
  Maine,Cumberland County,234.81,143433.11,263.5,309830.0,324918.0,334133.0
  Maine,Sagadahoc County,234.81,109303.63,263.5,211008.0,231588.0,238156.0
  Maine,York County,234.81,130818.43,263.5,276679.0,297027.0,305452.0
  Maine,Androscoggin County,182.78,82038.42,201.82,170513.0,186689.0,190451.0
  Maryland,Allegany County,152.93,61667.37,155.8,119692.0,128434.0,130061.0
  Maryland,Somerset County,215.27,79334.24,227.32,145653.0,146902.0,151577.0
  Maryland,Wicomico County,215.27,91266.52,227.32,180327.0,206043.0,212599.0
  Maryland,Caroline County,207.09,101731.93,220.1,208049.0,214908.0,220476.0
  Maryland,Dorchester County,207.09,98787.32,220.1,186890.0,194532.0,199571.0
  Maryland,Garrett County,207.09,87010.94,220.1,176884.0,184556.0,189337.0
  Maryland,Kent County,207.09,130069.74,220.1,254538.0,265213.0,272083.0
  Maryland,St. Mary's County,207.09,155858.2,220.1,322914.0,340351.0,349168.0
  Maryland,Talbot County,207.09,168081.52,220.1,345533.0,357438.0,366697.0
  Maryland,Worcester County,207.09,127914.11,220.1,266212.0,278267.0,285475.0
  Maryland,Anne Arundel County,218.41,182366.63,232.92,388602.0,388536.0,395564.0
  Maryland,Baltimore County,218.41,131941.93,232.92,282401.0,287192.0,292388.0
  Maryland,Carroll County,218.41,174357.56,232.92,364642.0,372011.0,378741.0
  Maryland,Harford County,218.41,153228.79,232.92,310966.0,322856.0,328697.0
  Maryland,Howard County,218.41,232475.16,232.92,498675.0,504208.0,513329.0
  Maryland,Queen Anne's County,218.41,186868.3,232.92,364119.0,369292.0,375973.0
  Maryland,Baltimore city,218.41,82096.71,232.92,175572.0,187313.0,190701.0
  Maryland,Calvert County,256.08,187882.34,277.88,378293.0,388273.0,395221.0
  Maryland,Charles County,256.08,156672.23,277.88,332794.0,342311.0,348436.0
  Maryland,Frederick County,256.08,169667.3,277.88,353457.0,360278.0,366725.0
  Maryland,Montgomery County,256.08,258350.8,277.88,510305.0,519056.0,528343.0
  Maryland,Prince George's County,256.08,148135.46,277.88,334464.0,349101.0,355348.0
  Maryland,Cecil County,234.17,133926.33,264.94,255350.0,271918.0,277253.0
  Maryland,Washington County,175.7,106269.98,195.96,221532.0,225816.0,230304.0
  Massachusetts,Dukes County,248.87,357887.78,276.86,698552.0,722531.0,746452.0
  Massachusetts,Nantucket County,248.87,488745.27,276.86,1105814.0,1120413.0,1157508.0
  Massachusetts,Worcester County,209.87,141109.39,235.07,307391.0,330756.0,339850.0
  Massachusetts,Barnstable County,280.49,202840.28,311.65,431385.0,436800.0,448623.0
  Massachusetts,Essex County,271.69,210555.37,305.04,464396.0,489730.0,499870.0
  Massachusetts,Middlesex County,271.69,253492.7,305.04,567676.0,599588.0,612002.0
  Massachusetts,Norfolk County,271.69,241353.66,305.04,518595.0,541818.0,553036.0
  Massachusetts,Plymouth County,271.69,191109.97,305.04,405707.0,417123.0,425759.0
  Massachusetts,Suffolk County,271.69,243151.71,305.04,561828.0,624948.0,637887.0
  Massachusetts,Bristol County,216.32,151970.55,244.86,333782.0,351303.0,360620.0
  Massachusetts,Hampden County,192.44,106031.75,209.23,228074.0,241453.0,245472.0
  Michigan,Bay County,146.15,49890.75,158.61,106486.0,119637.0,122280.0
  Michigan,Genesee County,141.41,55686.72,162.39,125254.0,138667.0,141612.0
  Michigan,Monroe County,151.06,80110.42,170.25,174357.0,185799.0,186772.0
  Michigan,Alcona County,175.83,56917.41,195.74,106097.0,118479.0,121038.0
  Michigan,Alger County,175.83,67932.83,195.74,131293.0,144079.0,147190.0
  Michigan,Allegan County,175.83,83921.67,195.74,180939.0,200145.0,204467.0
  Michigan,Alpena County,175.83,54469.48,195.74,101632.0,102082.0,104287.0
  Michigan,Antrim County,175.83,82096.26,195.74,167544.0,169785.0,173451.0
  Michigan,Arenac County,175.83,51088.81,195.74,95679.0,99861.0,102017.0
  Michigan,Baraga County,175.83,51438.59,195.74,109180.0,108112.0,110447.0
  Michigan,Benzie County,175.83,87516.27,195.74,182853.0,196231.0,200469.0
  Michigan,Branch County,175.83,55576.6,195.74,110668.0,116152.0,118660.0
  Michigan,Charlevoix County,175.83,89265.16,195.74,173179.0,175920.0,179719.0
  Michigan,Cheboygan County,175.83,65601.5,195.74,132994.0,138472.0,141463.0
  Michigan,Chippewa County,175.83,62046.46,195.74,119386.0,125990.0,128711.0
  Michigan,Clare County,175.83,46601.03,195.74,93978.0,96370.0,98451.0
  Michigan,Crawford County,175.83,56509.34,195.74,107798.0,111074.0,113473.0
  Michigan,Delta County,175.83,59481.94,195.74,117472.0,120912.0,123523.0
  Michigan,Dickinson County,175.83,50389.26,195.74,105885.0,107689.0,110015.0
  Michigan,Emmet County,175.83,95151.54,195.74,189550.0,197712.0,201982.0
  Michigan,Gladwin County,175.83,57267.19,195.74,111306.0,116363.0,118876.0
  Michigan,Gogebic County,175.83,40189.98,195.74,74311.0,70982.0,72515.0
  Michigan,Grand Traverse County,175.83,97444.88,195.74,234094.0,255788.0,261312.0
  Michigan,Gratiot County,175.83,51904.96,195.74,100250.0,100919.0,103098.0
  Michigan,Hillsdale County,175.83,57616.97,195.74,119067.0,127048.0,129791.0
  Michigan,Houghton County,175.83,54760.97,195.74,113645.0,114988.0,117471.0
  Michigan,Huron County,175.83,54236.3,195.74,103439.0,109911.0,112284.0
  Michigan,Iosco County,175.83,49865.11,195.74,96848.0,97957.0,100072.0
  Michigan,Iron County,175.83,43453.54,195.74,82709.0,82195.0,83970.0
  Michigan,Isabella County,175.83,69024.85,195.74,147983.0,145772.0,148920.0
  Michigan,Kalkaska County,175.83,57383.79,195.74,115027.0,122605.0,125252.0
  Michigan,Keweenaw County,175.83,59540.23,195.74,120662.0,128106.0,130872.0
  Michigan,Lake County,175.83,46426.14,195.74,89725.0,93091.0,95101.0
  Michigan,Leelanau County,175.83,141079.75,195.74,272472.0,283927.0,290058.0
  Michigan,Lenawee County,175.83,68035.37,195.74,150747.0,152648.0,155944.0
  Michigan,Luce County,175.83,43336.95,195.74,89088.0,92244.0,94236.0
  Michigan,Mackinac County,175.83,70788.84,195.74,143518.0,144502.0,147623.0
  Michigan,Manistee County,175.83,62512.83,195.74,128529.0,132654.0,135519.0
  Michigan,Marquette County,175.83,84471.84,195.74,166375.0,159312.0,162752.0
  Michigan,Mason County,175.83,69973.21,195.74,146389.0,149580.0,152810.0
  Michigan,Mecosta County,175.83,64494.39,195.74,125127.0,128423.0,131196.0
  Michigan,Menominee County,175.83,54527.78,195.74,101845.0,107477.0,109798.0
  Michigan,Midland County,175.83,76226.02,195.74,155425.0,161110.0,164590.0
  Michigan,Missaukee County,175.83,60239.27,195.74,118429.0,125567.0,128278.0
  Michigan,Montcalm County,175.83,54935.86,195.74,114177.0,120489.0,123091.0
  Michigan,Montmorency County,175.83,53245.26,195.74,106310.0,108641.0,110987.0
  Michigan,Oceana County,175.83,60822.23,195.74,119280.0,125672.0,128386.0
  Michigan,Ogemaw County,175.83,50739.03,195.74,99293.0,103881.0,106124.0
  Michigan,Ontonagon County,175.83,40248.28,195.74,72610.0,74049.0,75649.0
  Michigan,Osceola County,175.83,52721.11,195.74,99400.0,104198.0,106448.0
  Michigan,Oscoda County,175.83,47067.4,195.74,92277.0,95735.0,97803.0
  Michigan,Otsego County,175.83,71022.02,195.74,144050.0,147570.0,150757.0
  Michigan,Presque Isle County,175.83,54236.3,195.74,108755.0,111497.0,113905.0
  Michigan,Roscommon County,175.83,53361.85,195.74,109180.0,114459.0,116931.0
  Michigan,St. Joseph County,175.83,61813.27,195.74,122363.0,129375.0,132169.0
  Michigan,Sanilac County,175.83,55343.41,195.74,113114.0,117633.0,120173.0
  Michigan,Schoolcraft County,175.83,51963.26,195.74,116197.0,116258.0,118768.0
  Michigan,Shiawassee County,175.83,62262.99,195.74,132994.0,146406.0,149568.0
  Michigan,Tuscola County,175.83,54702.67,195.74,107692.0,110016.0,112392.0
  Michigan,Wexford County,175.83,53595.04,195.74,106522.0,114565.0,117039.0
  Michigan,Calhoun County,157.93,54784.12,170.71,113840.0,123412.0,127538.0
  Michigan,Lapeer County,153.7,87509.56,176.85,201379.0,202443.0,206014.0
  Michigan,Livingston County,153.7,126843.97,176.85,271038.0,291544.0,296687.0
  Michigan,Macomb County,153.7,84287.98,176.85,185864.0,200210.0,203742.0
  Michigan,Oakland County,153.7,122944.4,176.85,273254.0,280805.0,285758.0
  Michigan,St. Clair County,153.7,74115.12,176.85,170349.0,180328.0,183509.0
  Michigan,Wayne County,153.7,52300.55,176.85,127392.0,142795.0,145314.0
  Michigan,Kalamazoo County,167.75,82478.68,188.74,171744.0,183628.0,186597.0
  Michigan,Van Buren County,167.75,67830.55,188.74,157598.0,163213.0,165852.0
